,city,status,type,avg,day,max,min,air_quality_index,data_collection_time,data_collection_date
873,abudhabi,unhealthy for sensitive groups,pm25,163,2021-08-29,187,123,96.0,23:20:12,28-08-21
874,abudhabi,unhealthy for sensitive groups,pm25,216,2021-08-30,285,172,96.0,23:20:12,28-08-21
875,abudhabi,unhealthy for sensitive groups,pm25,186,2021-08-31,220,161,96.0,23:20:12,28-08-21
876,abudhabi,unhealthy for sensitive groups,pm25,169,2021-09-01,180,154,96.0,23:20:12,28-08-21
877,abudhabi,unhealthy for sensitive groups,pm25,155,2021-09-02,165,155,96.0,23:20:12,28-08-21
878,tokyo,good,uvi,2,2021-08-28,7,0,33.0,23:20:13,28-08-21
879,tokyo,good,uvi,1,2021-08-29,4,0,33.0,23:20:13,28-08-21
880,tokyo,good,uvi,2,2021-08-30,6,0,33.0,23:20:13,28-08-21
881,tokyo,good,uvi,1,2021-08-31,5,0,33.0,23:20:13,28-08-21
882,tokyo,good,uvi,0,2021-09-01,1,0,33.0,23:20:13,28-08-21
883,tokyo,good,uvi,0,2021-09-02,1,0,33.0,23:20:13,28-08-21
884,tokyo,good,o3,8,2021-08-27,25,1,33.0,23:20:13,28-08-21
885,tokyo,good,o3,17,2021-08-28,58,1,33.0,23:20:13,28-08-21
886,tokyo,good,o3,14,2021-08-29,30,5,33.0,23:20:13,28-08-21
887,tokyo,good,o3,15,2021-08-30,52,1,33.0,23:20:13,28-08-21
888,tokyo,good,o3,9,2021-08-31,29,5,33.0,23:20:13,28-08-21
889,tokyo,good,o3,4,2021-09-01,14,2,33.0,23:20:13,28-08-21
890,tokyo,good,o3,4,2021-09-02,6,3,33.0,23:20:13,28-08-21
891,tokyo,good,pm10,59,2021-08-27,83,28,33.0,23:20:13,28-08-21
892,tokyo,good,pm10,86,2021-08-28,123,53,33.0,23:20:13,28-08-21
893,tokyo,good,pm10,66,2021-08-29,87,46,33.0,23:20:13,28-08-21
894,tokyo,good,pm10,53,2021-08-30,58,46,33.0,23:20:13,28-08-21
895,tokyo,good,pm10,61,2021-08-31,92,40,33.0,23:20:13,28-08-21
896,tokyo,good,pm10,31,2021-09-01,38,23,33.0,23:20:13,28-08-21
897,tokyo,good,pm10,25,2021-09-02,28,23,33.0,23:20:13,28-08-21
898,tokyo,good,pm10,31,2021-09-03,37,24,33.0,23:20:13,28-08-21
899,tokyo,good,pm25,132,2021-08-27,153,89,33.0,23:20:13,28-08-21
900,tokyo,good,pm25,188,2021-08-28,252,129,33.0,23:20:13,28-08-21
901,tokyo,good,pm25,155,2021-08-29,189,138,33.0,23:20:13,28-08-21
902,tokyo,good,pm25,147,2021-08-30,159,138,33.0,23:20:13,28-08-21
903,tokyo,good,pm25,136,2021-08-31,189,89,33.0,23:20:13,28-08-21
904,tokyo,good,pm25,90,2021-09-01,114,78,33.0,23:20:13,28-08-21
905,tokyo,good,pm25,79,2021-09-02,89,74,33.0,23:20:13,28-08-21
906,tokyo,good,pm25,96,2021-09-03,112,68,33.0,23:20:13,28-08-21
907,mumbai,unhealthy for sensitive groups,uvi,1,2021-08-26,7,0,127.0,23:20:15,28-08-21
908,mumbai,unhealthy for sensitive groups,uvi,1,2021-08-27,7,0,127.0,23:20:15,28-08-21
909,mumbai,unhealthy for sensitive groups,uvi,1,2021-08-28,7,0,127.0,23:20:15,28-08-21
910,mumbai,unhealthy for sensitive groups,uvi,1,2021-08-29,7,0,127.0,23:20:15,28-08-21
911,mumbai,unhealthy for sensitive groups,uvi,1,2021-08-30,6,0,127.0,23:20:15,28-08-21
912,mumbai,unhealthy for sensitive groups,uvi,1,2021-08-31,2,0,127.0,23:20:15,28-08-21
913,mumbai,unhealthy for sensitive groups,uvi,0,2021-09-01,5,0,127.0,23:20:15,28-08-21
914,mumbai,unhealthy for sensitive groups,uvi,0,2021-09-02,0,0,127.0,23:20:15,28-08-21
915,mumbai,unhealthy for sensitive groups,o3,2,2021-08-26,5,1,127.0,23:20:15,28-08-21
916,mumbai,unhealthy for sensitive groups,o3,2,2021-08-27,7,1,127.0,23:20:15,28-08-21
917,mumbai,unhealthy for sensitive groups,o3,2,2021-08-28,9,1,127.0,23:20:15,28-08-21
918,mumbai,unhealthy for sensitive groups,o3,2,2021-08-29,6,1,127.0,23:20:15,28-08-21
919,mumbai,unhealthy for sensitive groups,o3,1,2021-08-30,3,1,127.0,23:20:15,28-08-21
920,mumbai,unhealthy for sensitive groups,o3,3,2021-08-31,5,2,127.0,23:20:15,28-08-21
921,mumbai,unhealthy for sensitive groups,o3,4,2021-09-01,6,2,127.0,23:20:15,28-08-21
922,mumbai,unhealthy for sensitive groups,o3,7,2021-09-02,7,7,127.0,23:20:15,28-08-21
923,mumbai,unhealthy for sensitive groups,pm10,49,2021-08-26,58,36,127.0,23:20:15,28-08-21
924,mumbai,unhealthy for sensitive groups,pm10,45,2021-08-27,52,36,127.0,23:20:15,28-08-21
925,mumbai,unhealthy for sensitive groups,pm10,62,2021-08-28,73,46,127.0,23:20:15,28-08-21
926,mumbai,unhealthy for sensitive groups,pm10,112,2021-08-29,123,73,127.0,23:20:15,28-08-21
927,mumbai,unhealthy for sensitive groups,pm10,102,2021-08-30,123,73,127.0,23:20:15,28-08-21
928,mumbai,unhealthy for sensitive groups,pm10,79,2021-08-31,123,58,127.0,23:20:15,28-08-21
929,mumbai,unhealthy for sensitive groups,pm10,62,2021-09-01,73,58,127.0,23:20:15,28-08-21
930,mumbai,unhealthy for sensitive groups,pm10,52,2021-09-02,58,46,127.0,23:20:15,28-08-21
931,mumbai,unhealthy for sensitive groups,pm10,52,2021-09-03,58,46,127.0,23:20:15,28-08-21
932,mumbai,unhealthy for sensitive groups,pm25,118,2021-08-26,138,92,127.0,23:20:15,28-08-21
933,mumbai,unhealthy for sensitive groups,pm25,96,2021-08-27,138,71,127.0,23:20:15,28-08-21
934,mumbai,unhealthy for sensitive groups,pm25,131,2021-08-28,138,89,127.0,23:20:15,28-08-21
935,mumbai,unhealthy for sensitive groups,pm25,146,2021-08-29,155,138,127.0,23:20:15,28-08-21
936,mumbai,unhealthy for sensitive groups,pm25,149,2021-08-30,159,138,127.0,23:20:15,28-08-21
937,mumbai,unhealthy for sensitive groups,pm25,149,2021-08-31,161,138,127.0,23:20:15,28-08-21
938,mumbai,unhealthy for sensitive groups,pm25,138,2021-09-01,138,138,127.0,23:20:15,28-08-21
939,mumbai,unhealthy for sensitive groups,pm25,120,2021-09-02,138,89,127.0,23:20:15,28-08-21
940,mumbai,unhealthy for sensitive groups,pm25,122,2021-09-03,138,89,127.0,23:20:15,28-08-21
941,singapore,unhealthy for sensitive groups,uvi,2,2021-08-28,10,0,52.0,23:20:18,28-08-21
942,singapore,unhealthy for sensitive groups,uvi,1,2021-08-29,11,0,52.0,23:20:18,28-08-21
943,singapore,unhealthy for sensitive groups,uvi,1,2021-08-30,8,0,52.0,23:20:18,28-08-21
944,singapore,unhealthy for sensitive groups,uvi,1,2021-08-31,9,0,52.0,23:20:18,28-08-21
945,singapore,unhealthy for sensitive groups,uvi,1,2021-09-01,11,0,52.0,23:20:18,28-08-21
946,singapore,unhealthy for sensitive groups,uvi,0,2021-09-02,0,0,52.0,23:20:18,28-08-21
947,singapore,unhealthy for sensitive groups,o3,8,2021-08-27,11,6,52.0,23:20:18,28-08-21
948,singapore,unhealthy for sensitive groups,o3,10,2021-08-28,17,7,52.0,23:20:18,28-08-21
949,singapore,unhealthy for sensitive groups,o3,7,2021-08-29,13,6,52.0,23:20:18,28-08-21
950,singapore,unhealthy for sensitive groups,o3,5,2021-08-30,10,2,52.0,23:20:18,28-08-21
951,singapore,unhealthy for sensitive groups,o3,3,2021-08-31,7,2,52.0,23:20:18,28-08-21
952,singapore,unhealthy for sensitive groups,o3,6,2021-09-01,9,4,52.0,23:20:18,28-08-21
953,singapore,unhealthy for sensitive groups,o3,8,2021-09-02,9,8,52.0,23:20:18,28-08-21
954,singapore,unhealthy for sensitive groups,pm10,27,2021-08-27,36,19,52.0,23:20:18,28-08-21
955,singapore,unhealthy for sensitive groups,pm10,27,2021-08-28,36,23,52.0,23:20:18,28-08-21
956,singapore,unhealthy for sensitive groups,pm10,22,2021-08-29,29,20,52.0,23:20:18,28-08-21
957,singapore,unhealthy for sensitive groups,pm10,23,2021-08-30,28,19,52.0,23:20:18,28-08-21
958,singapore,unhealthy for sensitive groups,pm10,26,2021-08-31,28,20,52.0,23:20:18,28-08-21
959,singapore,unhealthy for sensitive groups,pm10,26,2021-09-01,28,22,52.0,23:20:18,28-08-21
960,singapore,unhealthy for sensitive groups,pm10,24,2021-09-02,30,19,52.0,23:20:18,28-08-21
961,singapore,unhealthy for sensitive groups,pm10,25,2021-09-03,33,20,52.0,23:20:18,28-08-21
962,singapore,unhealthy for sensitive groups,pm25,80,2021-08-27,89,68,52.0,23:20:18,28-08-21
963,singapore,unhealthy for sensitive groups,pm25,89,2021-08-28,89,81,52.0,23:20:18,28-08-21
964,singapore,unhealthy for sensitive groups,pm25,73,2021-08-29,91,59,52.0,23:20:18,28-08-21
965,singapore,unhealthy for sensitive groups,pm25,84,2021-08-30,89,58,52.0,23:20:18,28-08-21
966,singapore,unhealthy for sensitive groups,pm25,89,2021-08-31,104,70,52.0,23:20:18,28-08-21
967,singapore,unhealthy for sensitive groups,pm25,81,2021-09-01,113,68,52.0,23:20:18,28-08-21
968,singapore,unhealthy for sensitive groups,pm25,78,2021-09-02,81,68,52.0,23:20:18,28-08-21
969,singapore,unhealthy for sensitive groups,pm25,76,2021-09-03,81,68,52.0,23:20:18,28-08-21
970,london,good,uvi,1,2021-08-07,4,0,45.0,23:20:20,28-08-21
971,london,good,uvi,1,2021-08-08,3,0,45.0,23:20:20,28-08-21
972,london,good,uvi,1,2021-08-09,3,0,45.0,23:20:20,28-08-21
973,london,good,uvi,1,2021-08-10,4,0,45.0,23:20:20,28-08-21
974,london,good,uvi,1,2021-08-11,4,0,45.0,23:20:20,28-08-21
975,london,good,uvi,1,2021-08-12,4,0,45.0,23:20:20,28-08-21
976,london,good,uvi,1,2021-08-13,3,0,45.0,23:20:20,28-08-21
977,london,good,o3,21,2021-08-26,26,14,45.0,23:20:20,28-08-21
978,london,good,o3,22,2021-08-27,29,15,45.0,23:20:20,28-08-21
979,london,good,o3,22,2021-08-28,31,17,45.0,23:20:20,28-08-21
980,london,good,o3,23,2021-08-29,34,12,45.0,23:20:20,28-08-21
981,london,good,o3,27,2021-08-30,33,25,45.0,23:20:20,28-08-21
982,london,good,o3,27,2021-08-31,31,23,45.0,23:20:20,28-08-21
983,london,good,o3,26,2021-09-01,26,26,45.0,23:20:20,28-08-21
984,london,good,pm10,10,2021-08-26,12,7,45.0,23:20:20,28-08-21
985,london,good,pm10,13,2021-08-27,17,10,45.0,23:20:20,28-08-21
986,london,good,pm10,9,2021-08-28,13,7,45.0,23:20:20,28-08-21
987,london,good,pm10,10,2021-08-29,14,6,45.0,23:20:20,28-08-21
988,london,good,pm10,11,2021-08-30,13,9,45.0,23:20:20,28-08-21
989,london,good,pm10,11,2021-08-31,15,9,45.0,23:20:20,28-08-21
990,london,good,pm10,11,2021-09-01,11,11,45.0,23:20:20,28-08-21
991,london,good,pm25,25,2021-08-26,43,13,45.0,23:20:20,28-08-21
992,london,good,pm25,22,2021-08-27,34,13,45.0,23:20:20,28-08-21
993,london,good,pm25,22,2021-08-28,26,18,45.0,23:20:20,28-08-21
994,london,good,pm25,25,2021-08-29,40,15,45.0,23:20:20,28-08-21
995,london,good,pm25,22,2021-08-30,27,18,45.0,23:20:20,28-08-21
996,london,good,pm25,23,2021-08-31,25,18,45.0,23:20:20,28-08-21
997,london,good,pm25,21,2021-09-01,22,21,45.0,23:20:20,28-08-21
998,beijing,good,uvi,0,2021-08-28,0,0,35.0,17:04:26,29-08-21
999,beijing,good,uvi,1,2021-08-29,5,0,35.0,17:04:26,29-08-21
1000,beijing,good,uvi,1,2021-08-30,3,0,35.0,17:04:26,29-08-21
1001,beijing,good,uvi,1,2021-08-31,4,0,35.0,17:04:26,29-08-21
1002,beijing,good,uvi,1,2021-09-01,4,0,35.0,17:04:26,29-08-21
1003,beijing,good,uvi,1,2021-09-02,5,0,35.0,17:04:26,29-08-21
1004,beijing,good,o3,6,2021-08-27,41,1,35.0,17:04:26,29-08-21
1005,beijing,good,o3,1,2021-08-28,17,1,35.0,17:04:26,29-08-21
1006,beijing,good,o3,4,2021-08-29,43,1,35.0,17:04:26,29-08-21
1007,beijing,good,o3,1,2021-08-30,9,1,35.0,17:04:26,29-08-21
1008,beijing,good,o3,4,2021-08-31,24,1,35.0,17:04:26,29-08-21
1009,beijing,good,o3,1,2021-09-01,22,1,35.0,17:04:26,29-08-21
1010,beijing,good,o3,2,2021-09-02,38,1,35.0,17:04:26,29-08-21
1011,beijing,good,o3,1,2021-09-03,1,1,35.0,17:04:26,29-08-21
1012,beijing,good,pm10,65,2021-08-28,73,57,35.0,17:04:26,29-08-21
1013,beijing,good,pm10,63,2021-08-29,73,49,35.0,17:04:26,29-08-21
1014,beijing,good,pm10,55,2021-08-30,61,46,35.0,17:04:26,29-08-21
1015,beijing,good,pm10,63,2021-08-31,73,48,35.0,17:04:26,29-08-21
1016,beijing,good,pm10,56,2021-09-01,72,46,35.0,17:04:26,29-08-21
1017,beijing,good,pm10,52,2021-09-02,62,46,35.0,17:04:26,29-08-21
1018,beijing,good,pm10,51,2021-09-03,58,46,35.0,17:04:26,29-08-21
1019,beijing,good,pm10,54,2021-09-04,62,45,35.0,17:04:26,29-08-21
1020,beijing,good,pm25,150,2021-08-28,164,138,35.0,17:04:26,29-08-21
1021,beijing,good,pm25,154,2021-08-29,173,138,35.0,17:04:26,29-08-21
1022,beijing,good,pm25,150,2021-08-30,158,138,35.0,17:04:26,29-08-21
1023,beijing,good,pm25,158,2021-08-31,172,135,35.0,17:04:26,29-08-21
1024,beijing,good,pm25,147,2021-09-01,159,134,35.0,17:04:26,29-08-21
1025,beijing,good,pm25,147,2021-09-02,163,134,35.0,17:04:26,29-08-21
1026,beijing,good,pm25,140,2021-09-03,158,89,35.0,17:04:26,29-08-21
1027,beijing,good,pm25,140,2021-09-04,163,89,35.0,17:04:26,29-08-21
1028,chennai,unhealthy for sensitive groups,uvi,1,2021-08-29,6,0,65.0,17:04:27,29-08-21
1029,chennai,unhealthy for sensitive groups,uvi,2,2021-08-30,10,0,65.0,17:04:27,29-08-21
1030,chennai,unhealthy for sensitive groups,uvi,3,2021-08-31,11,0,65.0,17:04:27,29-08-21
1031,chennai,unhealthy for sensitive groups,uvi,2,2021-09-01,8,0,65.0,17:04:27,29-08-21
1032,chennai,unhealthy for sensitive groups,uvi,2,2021-09-02,9,0,65.0,17:04:27,29-08-21
1033,chennai,unhealthy for sensitive groups,uvi,0,2021-09-03,0,0,65.0,17:04:27,29-08-21
1034,chennai,unhealthy for sensitive groups,o3,7,2021-08-27,18,1,65.0,17:04:27,29-08-21
1035,chennai,unhealthy for sensitive groups,o3,3,2021-08-28,14,1,65.0,17:04:27,29-08-21
1036,chennai,unhealthy for sensitive groups,o3,3,2021-08-29,12,2,65.0,17:04:27,29-08-21
1037,chennai,unhealthy for sensitive groups,o3,3,2021-08-30,13,1,65.0,17:04:27,29-08-21
1038,chennai,unhealthy for sensitive groups,o3,7,2021-08-31,21,1,65.0,17:04:27,29-08-21
1039,chennai,unhealthy for sensitive groups,o3,8,2021-09-01,16,1,65.0,17:04:27,29-08-21
1040,chennai,unhealthy for sensitive groups,o3,8,2021-09-02,16,2,65.0,17:04:27,29-08-21
1041,chennai,unhealthy for sensitive groups,o3,11,2021-09-03,15,4,65.0,17:04:27,29-08-21
1042,chennai,unhealthy for sensitive groups,pm10,28,2021-08-27,28,28,65.0,17:04:27,29-08-21
1043,chennai,unhealthy for sensitive groups,pm10,38,2021-08-28,46,28,65.0,17:04:27,29-08-21
1044,chennai,unhealthy for sensitive groups,pm10,29,2021-08-29,45,26,65.0,17:04:27,29-08-21
1045,chennai,unhealthy for sensitive groups,pm10,38,2021-08-30,46,26,65.0,17:04:27,29-08-21
1046,chennai,unhealthy for sensitive groups,pm10,46,2021-08-31,46,46,65.0,17:04:27,29-08-21
1047,chennai,unhealthy for sensitive groups,pm10,46,2021-09-01,46,46,65.0,17:04:27,29-08-21
1048,chennai,unhealthy for sensitive groups,pm10,50,2021-09-02,56,46,65.0,17:04:27,29-08-21
1049,chennai,unhealthy for sensitive groups,pm10,50,2021-09-03,58,46,65.0,17:04:27,29-08-21
1050,chennai,unhealthy for sensitive groups,pm10,49,2021-09-04,56,46,65.0,17:04:27,29-08-21
1051,chennai,unhealthy for sensitive groups,pm25,89,2021-08-27,89,89,65.0,17:04:27,29-08-21
1052,chennai,unhealthy for sensitive groups,pm25,103,2021-08-28,124,89,65.0,17:04:27,29-08-21
1053,chennai,unhealthy for sensitive groups,pm25,88,2021-08-29,89,88,65.0,17:04:27,29-08-21
1054,chennai,unhealthy for sensitive groups,pm25,87,2021-08-30,89,68,65.0,17:04:27,29-08-21
1055,chennai,unhealthy for sensitive groups,pm25,99,2021-08-31,128,89,65.0,17:04:27,29-08-21
1056,chennai,unhealthy for sensitive groups,pm25,138,2021-09-01,138,135,65.0,17:04:27,29-08-21
1057,chennai,unhealthy for sensitive groups,pm25,134,2021-09-02,138,89,65.0,17:04:27,29-08-21
1058,chennai,unhealthy for sensitive groups,pm25,138,2021-09-03,138,138,65.0,17:04:27,29-08-21
1059,chennai,unhealthy for sensitive groups,pm25,138,2021-09-04,138,138,65.0,17:04:27,29-08-21
1060,newyork,unhealthy for sensitive groups,uvi,1,2021-08-28,3,0,116.0,17:04:28,29-08-21
1061,newyork,unhealthy for sensitive groups,uvi,0,2021-08-29,2,0,116.0,17:04:28,29-08-21
1062,newyork,unhealthy for sensitive groups,uvi,1,2021-08-30,5,0,116.0,17:04:28,29-08-21
1063,newyork,unhealthy for sensitive groups,uvi,1,2021-08-31,6,0,116.0,17:04:28,29-08-21
1064,newyork,unhealthy for sensitive groups,uvi,0,2021-09-01,2,0,116.0,17:04:28,29-08-21
1065,newyork,unhealthy for sensitive groups,uvi,0,2021-09-02,1,0,116.0,17:04:28,29-08-21
1066,newyork,unhealthy for sensitive groups,o3,14,2021-08-27,65,1,116.0,17:04:28,29-08-21
1067,newyork,unhealthy for sensitive groups,o3,10,2021-08-28,18,1,116.0,17:04:28,29-08-21
1068,newyork,unhealthy for sensitive groups,o3,8,2021-08-29,16,6,116.0,17:04:28,29-08-21
1069,newyork,unhealthy for sensitive groups,o3,5,2021-08-30,29,1,116.0,17:04:28,29-08-21
1070,newyork,unhealthy for sensitive groups,o3,3,2021-08-31,25,1,116.0,17:04:28,29-08-21
1071,newyork,unhealthy for sensitive groups,o3,2,2021-09-01,5,1,116.0,17:04:28,29-08-21
1072,newyork,unhealthy for sensitive groups,o3,7,2021-09-02,12,4,116.0,17:04:28,29-08-21
1073,newyork,unhealthy for sensitive groups,pm10,50,2021-08-27,63,36,116.0,17:04:28,29-08-21
1074,newyork,unhealthy for sensitive groups,pm10,13,2021-08-28,39,9,116.0,17:04:28,29-08-21
1075,newyork,unhealthy for sensitive groups,pm10,16,2021-08-29,19,11,116.0,17:04:28,29-08-21
1076,newyork,unhealthy for sensitive groups,pm10,18,2021-08-30,20,14,116.0,17:04:28,29-08-21
1077,newyork,unhealthy for sensitive groups,pm10,19,2021-08-31,25,12,116.0,17:04:28,29-08-21
1078,newyork,unhealthy for sensitive groups,pm10,19,2021-09-01,37,11,116.0,17:04:28,29-08-21
1079,newyork,unhealthy for sensitive groups,pm25,131,2021-08-27,160,95,116.0,17:04:28,29-08-21
1080,newyork,unhealthy for sensitive groups,pm25,46,2021-08-28,105,12,116.0,17:04:28,29-08-21
1081,newyork,unhealthy for sensitive groups,pm25,23,2021-08-29,31,14,116.0,17:04:28,29-08-21
1082,newyork,unhealthy for sensitive groups,pm25,61,2021-08-30,78,33,116.0,17:04:28,29-08-21
1083,newyork,unhealthy for sensitive groups,pm25,39,2021-08-31,75,22,116.0,17:04:28,29-08-21
1084,newyork,unhealthy for sensitive groups,pm25,68,2021-09-01,92,44,116.0,17:04:28,29-08-21
1085,newyork,unhealthy for sensitive groups,pm25,22,2021-09-02,41,10,116.0,17:04:28,29-08-21
1086,new delhi,unhealthy for sensitive groups,uvi,1,2021-08-29,3,0,78.0,17:04:29,29-08-21
1087,new delhi,unhealthy for sensitive groups,uvi,1,2021-08-30,5,0,78.0,17:04:29,29-08-21
1088,new delhi,unhealthy for sensitive groups,uvi,2,2021-08-31,6,0,78.0,17:04:29,29-08-21
1089,new delhi,unhealthy for sensitive groups,uvi,1,2021-09-01,6,0,78.0,17:04:29,29-08-21
1090,new delhi,unhealthy for sensitive groups,uvi,1,2021-09-02,5,0,78.0,17:04:29,29-08-21
1091,new delhi,unhealthy for sensitive groups,uvi,0,2021-09-03,0,0,78.0,17:04:29,29-08-21
1092,new delhi,unhealthy for sensitive groups,o3,6,2021-08-27,28,1,78.0,17:04:29,29-08-21
1093,new delhi,unhealthy for sensitive groups,o3,8,2021-08-28,38,1,78.0,17:04:29,29-08-21
1094,new delhi,unhealthy for sensitive groups,o3,8,2021-08-29,48,2,78.0,17:04:29,29-08-21
1095,new delhi,unhealthy for sensitive groups,o3,3,2021-08-30,7,1,78.0,17:04:29,29-08-21
1096,new delhi,unhealthy for sensitive groups,o3,3,2021-08-31,16,1,78.0,17:04:29,29-08-21
1097,new delhi,unhealthy for sensitive groups,o3,2,2021-09-01,16,1,78.0,17:04:29,29-08-21
1098,new delhi,unhealthy for sensitive groups,o3,5,2021-09-02,31,1,78.0,17:04:29,29-08-21
1099,new delhi,unhealthy for sensitive groups,o3,1,2021-09-03,1,1,78.0,17:04:29,29-08-21
1100,new delhi,unhealthy for sensitive groups,pm10,123,2021-08-27,123,123,78.0,17:04:29,29-08-21
1101,new delhi,unhealthy for sensitive groups,pm10,106,2021-08-28,123,73,78.0,17:04:29,29-08-21
1102,new delhi,unhealthy for sensitive groups,pm10,65,2021-08-29,85,51,78.0,17:04:29,29-08-21
1103,new delhi,unhealthy for sensitive groups,pm10,52,2021-08-30,58,46,78.0,17:04:29,29-08-21
1104,new delhi,unhealthy for sensitive groups,pm10,45,2021-08-31,51,28,78.0,17:04:29,29-08-21
1105,new delhi,unhealthy for sensitive groups,pm10,49,2021-09-01,57,28,78.0,17:04:29,29-08-21
1106,new delhi,unhealthy for sensitive groups,pm10,53,2021-09-02,58,46,78.0,17:04:29,29-08-21
1107,new delhi,unhealthy for sensitive groups,pm10,57,2021-09-03,70,46,78.0,17:04:29,29-08-21
1108,new delhi,unhealthy for sensitive groups,pm10,68,2021-09-04,73,57,78.0,17:04:29,29-08-21
1109,new delhi,unhealthy for sensitive groups,pm25,155,2021-08-27,157,153,78.0,17:04:29,29-08-21
1110,new delhi,unhealthy for sensitive groups,pm25,164,2021-08-28,171,159,78.0,17:04:29,29-08-21
1111,new delhi,unhealthy for sensitive groups,pm25,158,2021-08-29,162,151,78.0,17:04:29,29-08-21
1112,new delhi,unhealthy for sensitive groups,pm25,148,2021-08-30,159,138,78.0,17:04:29,29-08-21
1113,new delhi,unhealthy for sensitive groups,pm25,134,2021-08-31,138,89,78.0,17:04:29,29-08-21
1114,new delhi,unhealthy for sensitive groups,pm25,142,2021-09-01,157,89,78.0,17:04:29,29-08-21
1115,new delhi,unhealthy for sensitive groups,pm25,149,2021-09-02,159,138,78.0,17:04:29,29-08-21
1116,new delhi,unhealthy for sensitive groups,pm25,154,2021-09-03,171,138,78.0,17:04:29,29-08-21
1117,new delhi,unhealthy for sensitive groups,pm25,169,2021-09-04,174,157,78.0,17:04:29,29-08-21
1118,kolkata,unhealthy for sensitive groups,uvi,1,2021-08-27,3,0,69.0,17:04:30,29-08-21
1119,kolkata,unhealthy for sensitive groups,uvi,2,2021-08-28,8,0,69.0,17:04:30,29-08-21
1120,kolkata,unhealthy for sensitive groups,uvi,2,2021-08-29,8,0,69.0,17:04:30,29-08-21
1121,kolkata,unhealthy for sensitive groups,uvi,2,2021-08-30,8,0,69.0,17:04:30,29-08-21
1122,kolkata,unhealthy for sensitive groups,uvi,2,2021-08-31,8,0,69.0,17:04:30,29-08-21
1123,kolkata,unhealthy for sensitive groups,uvi,2,2021-09-01,7,0,69.0,17:04:30,29-08-21
1124,kolkata,unhealthy for sensitive groups,uvi,2,2021-09-02,7,0,69.0,17:04:30,29-08-21
1125,kolkata,unhealthy for sensitive groups,uvi,0,2021-09-03,0,0,69.0,17:04:30,29-08-21
1126,kolkata,unhealthy for sensitive groups,o3,1,2021-08-27,7,1,69.0,17:04:30,29-08-21
